is_in_other_df,body
1,"Grok: Trump is the 45th President of the United States, having been inaugurated January 20, 2021, after winning the 2020 Presidential Election.

Continuity-of-Government.
“Special-Extreme-Compartmented” US military operations.
Crimes Against Humanity.
Crimes Against the… https://t.co/ar7HTKFi2m"
1,"Trump voter tries to drive through FBI gates after someone told him F, B, and I are letters in the alphabet. 
 https://t.co/UQB0kqxmEj"
1,"GET BIDEN AWAY FROM THE CHILDREN.

Biden just made a little girl BURST into tears during an Easter egg hunt.

 https://t.co/wKPx84bSrq"
1,"Violent crime is down in the US under Joe Biden...

... Because major cities like LA, NY and Chicago stopped reporting it.

And that's how you fix the numbers.
https://t.co/mEQIVG2xs1"
1,"After seeing comments regarding Ariel, I wanted to clarify this tweet from him @Prolotario1 https://t.co/iDyqBUg8Hx"
1,"JUSTIFY THIS, BLUE MAGA. GO AHEAD:

The Biden administration is close to approving the biggest sale of military equipment to Israel since the genocide began. https://t.co/vO6bdGKJ76"
1,"Does ANYONE believe America can afford another Biden term?
I certainly don't! https://t.co/e2JTrRXNYZ"
1,"How I picture celebrities leaving the country on January 20, 2025, after Trump is inaugurated. https://t.co/pGNioXCrIE"
1,I just walked through the lobby of Trump Tower to get from 5th to Madison. I feel so dirty.
1,"Jesse Watters: ""So Trump put his name on a bible and is promoting prayer? So what? That is not controversial. FDR handed out signed bibles to troops during World War II. Jimmy Carter wrote forwards to bibles that were sold. They called Barack Obama 'The Messiah.'"" https://t.co/BtLmuiW0ih"
1,Florida about to vote 65% for weed 63% abortion 54% Trump somehow
1,"Liberals are the most vile, hateful people.  They would rather see someone who supports Trump, or even Trump himself, lives get ruined just because they don’t agree with them politically.  They are the scum of the earth.

NOT AN APRIL FOOLS JOKE."
1,The canaries are singing. Former top Trump aide Hope Hicks to testify for the prosecution in the Trump hush money criminal case. (MSNBC) https://t.co/4NZCofRyhx
1,BREAKING: 🚨🚨🚨 Trump had another low turnout weak energy low IQ small crowd event this weekend. It’s sad. He’s really lost something. People are saying. You see it. SAME old material. ACTING like he’s president and like he never was president but also was the greatest one ever…
1,"Trump lost over a BILLON (on paper) dollars today and by the amount of butthurt MAGA types that tweeted angry posts on the news, he wasn't the only one in the tank... https://t.co/moKZqkUGpI"
1,BREAKING FOX NEWS: Donald Trump has renamed Mar A Lago to The Mar A Lago Church. Reliable sources say the new tax exempt status is a game changer for the Messiah and the congregation. https://t.co/pD6qAx7j6f
1,"Liberals are AMAZING!

THIS IS NOT A ""PUMP AND DUMP""

This is a NORMAL CORRECTION, after a RUN-UP on an INITIAL OFFERING!

As usual, these clowns can't get Trump out of their heads!🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/VywLR6GXLs"
1,"Nothing like attorneys general joining forces to take down yet another illegal scheme by the Biden Administration. 
https://t.co/quOYa9lhG7"
1,"Vaccines are safe and effective. 

GMOs are safe. 

Glyphosate doesn't cause cancer. 

Men can have babies. 

Biden is the most competent , smart president we've ever had. 

Open borders work. Let's open our homes too. 

Quarantines, masks &amp; 6ft distancing saved millions of…"
1,"The White House just said that April is Arab American Heritage Month.

Joe Biden said on March 29 that April is National Child Abuse Prevention Month.

Our government has no idea what it’s doing. https://t.co/KoXRPhktos"
1,"Happy Birthday to the fiercest MAGA Lawyer in America 

Alina Habba knows EXACTLY what she is doing. Donald Trump will WIN every Court Case 

DO YOU AGREE ? https://t.co/PtTWYxsgGJ"
1,"Trump is gonna say he doesn’t know Hope Hicks, isn’t he? 😂"
1,The media is really upset that Americans are not a bunch of brain dead morons and they realize that Donald Trump is the defender of faith and God and those in this country who are religious and whose religion is important to them while Joe Biden is the defender of depravity.
1,This fall 2023 photo of Ivana Trump's grave has been verified by Snopes. Country clubs have groundskeepers to keep everything trim.  This type of neglect is intentional. https://t.co/oSzbrgGOpv
1,Ain’t that the truth ? https://t.co/40RyAXYaTx
1,"A week ago I wrote an article about Marc Elias and the lawfare against President Trump failing. Today it got reposted by Donald Trump. 

Top Democrat lawyer Marc Elias, that party’s go-to guy for rigging and stealing elections, has every reason to be scared.… https://t.co/KRcPHJHDQn"
1,"JOE BIDEN IS AN EXTREME FAILURE 
HERE IN THE USA 
AND AROUND THE WORLD https://t.co/Pfr24aCLIO"
1,"Breaking

The Manhattan DA tells the judge that Trump's ""dangerous, violent, and reprehensible rhetoric fundamentally threatens the integrity of these proceedings,"" in a new filing urging him to expand the gag order. https://t.co/re1wOd6Hcl"
1,"If @SpeakerJohnson had any balls, the Federal government would be shut down and Joe Biden would be forced to secure the Border. 

We are the fools."
1,Eyes are opening.
1,"Biden: come with meeee and you'll beeeee in a world of pure transgenderationnnn

Just one look and you'll seeee...mental health patienttttsssssss 

🤣🤣 https://t.co/9GrluXpQvZ"
1,"Another of President Biden's open-border illegals, Nivenson Sarazin from Haiti. was arrested in Florida after he r*ped a 10-year-old girl and was found to be in possession  of child p*rnography.

Isn't it great that Joe has more important things to do than secure the border?… https://t.co/UKDGutENQf"
1,"Well, isn’t that special!

That was the intent of the OBiden administration. INTENT. 

BREAKING: Former Top General Issues HUGE Warning, Claims 'ISIS Terrorist Attack in U.S... via @ConservRoof 

 https://t.co/Zy6sHn2J6X"
1,Checking the Trump stock dumpster fire at the end of the trading day 🤣 https://t.co/lRG5xuOF6H
1,"Governor DeSantis takes Joe Biden to task. Joe Biden either made this declaration, or one of his staffers did. Which of course begs the question, does Joe Biden really know what’s going on in his administration. My guess is, he does not! 
 https://t.co/GZ5a1k4VnC"
1,"About 90%…if not more…of the “Republican” and “Trump” accounts on Twitter…are Russian troll farm bots. 

I personally know ZERO Republicans in the county I live in who have a Twitter account. They live and die on Facebook only."
1,"Trump Media, like everything else Donald touches, is falling apart."
1,Fani Willis disqualification battle continues as defense files appeal with Georgia Court of Appeals. Trump attorney Steve Sadow announced the filing with a statement. https://t.co/zxavzVi9l4
1,Fuck the Biden campaign. Where was Biden?
1,"If you follow me, Biden will win the election this November. Now, don’t fu@k it up! 👀👀🍩"
1,"This is the bloodbath if trump IS elected.

Except it will be the entire stock market. https://t.co/zDkR1VpprW"
1,iPhone users.. take a listen! 😲 https://t.co/DjEM7bCzHw
1,"Happy Easter Egg Roll from Jill, me, and the White House Easter Bunnies! https://t.co/NlYrPSj7qK"
1,Donald Trump has 91 felonies and another huge failure in his hands at truth social. https://t.co/cdsgVIfOxC
1,"Joe Biden issued an official proclamation recognizing 3/31 Trans Visibility Day on Easter Sunday. 

The White House did it on purpose and they know it. They could have waited and released that idiotic statement today but they wanted to offend every single Christian in America.…"
1,Biden everyone’s welcome here. https://t.co/qbOb0KLEnm
1,Donald Trump has made April Fools' Day redundant. https://t.co/AXR9AhXxCI
1,"Fox's Brian Kilmeade expertly lays out a plan for Trump that would leapfrog him ahead of Biden by exciting GOP voters.

Oh, and he proves that Dems are panicking over Biden. https://t.co/5aBKgzFFbW"
1,BREAKING: Donald Trump’s former Defense Secretary just announced he wouldn’t vote for Trump. This is inciting panic amongst Trump campaign strategists. Retweet to ensure all Americans know Trump’s former staffers don’t support him. https://t.co/jO4Uhs8weh
1,"The Courts need to hold Trump accountable for breaking the Law. 

Comment a heart if you AGREE ! 💙 https://t.co/D7CPkMJBTr"
1,"Biden's administration is backing legislation that would let it seize some of the frozen Russian assets to help pay for reconstruction of Ukraine 🔥🔥🔥🔥

In a Bipartisan legislation if approved by House and Senate committees would let the administration confiscate around $5B to… https://t.co/mtIyiyna2E"
1,Laura tRump is gunna strong 💪 arm the RNC to give all its money 💰 to tRump…… https://t.co/7tPh4hx195
1,"🇺🇸 Biden forgot about his decree, which he signed two days ago. https://t.co/WofwyuTLk4"
1,"MAGA is beginning to talk about Trump getting a 3rd term.

Raise your hand if you agree that one term was MORE than enough. https://t.co/VV4BXHA5L1"
1,"Watch Mr. Wonderful slam Biden’s electric vehicle mandate scam: 

“None of this is going to work…You can’t wipe out small businesses in America with a lofty mandate that doesn’t even have the technology to make it happen.” - @kevinolearytv

https://t.co/NqaH9ZICNB"
1,The fastest way to become a millionaire with Trump is to start out with a billion dollars.
1,".@austinahilton posted a YouTube video about #BabyTrump! 

https://t.co/XHbt15S3lg https://t.co/K5s9AKvyuj"
1,"Donald Trump said that he has no choice but to conduct Mass Deportations  

Do you support Donald Trump Mass Deporting every illegal immigrant from America ?"
1,"U.S. signs off on more bombs &amp; warplanes for Israel, despite  increasing evidence of mass-murder of Palestinian civilians and other war crimes 

The Biden administration in recent days quietly authorized the transfer of billions of dollars in bombs and fighter jets to Israel…"
1,The Unlawful Gag Order imposed against President  Trump should be appealed ASAP. If the Judge is so confident he should stay all proceedings and  allow Trump’s Team to appeal said ruling! #TRUMP2024ToSaveAmerica
1,Fact!
1,"I hate Trump's smugness! What ONE 
thing do you hate the most about Donald Trump?  👇 👇 👇 https://t.co/X2TotDE4BD"
1,Trump’s stock dropped so hard today that Lara Trump was inspired to record a cover of Tom Petty’s “Free Fallin’”.
1,That’s a bad look for the Biden campaign. It was wake for crying out loud.
1,Biden campaign calls me to talk on the day my barber is closed. Trump 2024.
1,"The US defends its arms transfers to Israel, despite the Biden administration acknowledging that ""too many civilians"" have been killed in Gaza https://t.co/jCPWThud0p https://t.co/I4OcBx6FXi"
1,"Havana Syndrome is a long-debunked McCarthyist diversion, but that won't stop Biden from exploiting the fear-mongering to 1) strangle Cuba w/ sanctions, 2) funnel millions of dollars to government officials &amp; 3) reverse an animal testing ban so he can torture monkeys w/ radiation https://t.co/X2Jr8YcAeB"
1,How nice 😒... biden-omics 🤏🤏 https://t.co/x4GclCQcaS
1,"Chicago spent nearly $300 million on illegal immigration over the last year and a half, turned four park fieldhouses into migrant shelters, and added nearly 6,000 migrant children into already overcrowded schools.
Biden took 94 executive actions in his first 100 days to decimate…"
1,"Bo Snerdly Unloads on Biden and DNC’s ‘Disgraceful’ Attempts to Keep RFK Jr. off the Ballot

“This is also a party that ... pretends that they are the saviors of our democracy. And what are they doing? They are thwarting a legitimate political candidate from taking part.”

“This… https://t.co/QNR9ifEOJ6"
1,"The Biden online team is as bad as the 🐊 DeSantis Team.

Although the DeSantis team seems to like weiner a bit more....

#DilleyMemeTeam #Trump2024"
1,"Trump’s press secretary just held up Biden’s own statement where he recognizes Trans visibility day, after he lied earlier today and said it never happened

“Either he’s unaware of what his White House is doing or he’s lying” 🔥 https://t.co/Nah5JLh0Fv"
1,"Progressives: ""we need trump back in office to disrupt our comforts.""

Black voters: ""When tf have we ever been comfortable?"" https://t.co/mOOzcfMWhP"
1,"Does this cabbage patch ragdoll ever stop lying? There are tweets! Orrrrrr who’s running Biden’s accounts and did he just prove to us all that he’s not running the show?  Which is it? 

 https://t.co/MSylnfn7WB"
1,Trump is hijacking Christianity as the Taliban did Islam. https://t.co/Kl7WIn4CzT
1,"These are also the people Joe Biden chose to prop up on Resurrection Day. 

He says they’re “made in God’s image.”
🤦‍♂️🤡🤦‍♂️🤡🤦‍♂️🤡🤦‍♂️🤡🤦‍♂️🤡🤦‍♂️🤡🤦‍♂️ https://t.co/cuL5Gntynm"
1,"Trump campaign donations at work...

Alina Habba's birthday cake at Mar-a-Lago. https://t.co/Vvh1oBINCt"
1,"This lady single-handedly broke the internet viral button  when she said she pays $3,000/month on two vehicles with a 14% APR.  I bet the next person she'll blame would be Biden.
https://t.co/6SnSocCVQ8"
1,"God Wins

Jesus is here
His people are going to save the world. 

CIC Trump was anointed by Jesus almighty the Lord the God. 

Praise the Lord 

Stand with CIC Trump all the way to the victory and 1000 years of peace 
🙏🙏🙏🙏🙏🙏🙏🙏✝️✝️✝️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/rV6DwbvPFL"
1,In order to afford buy a middle priced home in 23 states in the US u need to have a household income of over 110K compared to only needing that amount of income in 6 states just 4 yrs ago when Trump was in office. Biden is stealing the American dream from Americans with his… https://t.co/UaFa2zSUMO
1,".@TomFitton: There's more in terms of abuse of Trump in New York. Alvin Bragg got another Democrat judge to rush through the next show trial and it begins, of all days, on April 15th. https://t.co/MmnH4IPTet"
1,"I saw ""Pump and Dump"" was trending and wondered how Joe Biden screwed the country now... 🤔 https://t.co/OaI2Ii9NxG"
1,"This feels like a metaphor for, well, everything Trump does. https://t.co/oN5hr4ha3L"
1,"Just one more thing we can thank the Biden administration for. 

BREAKING: Former Top General Issues HUGE Warning, Claims 'ISIS Terrorist Attack in U.S... via @ConservRoof 

https://t.co/T1MBYY8Sdg"
1,"Why are people shocked we're aiding in a genocide?

It's not Biden, it's what America has always been, our citizens just remain willfully ignorant.

""Killing 500,000 children was worth it""
Madeleine Albright - 60 Minutes https://t.co/RscZkLvrZQ via @YouTube"
1,"HARDSHIP UNDER BIDEN: Americans now need an annual six-figure salary of $110,871 to afford a home — up from $75,939 in 2020 under Trump. https://t.co/lKW1rhBFdX"
1,This is totally true. After stealing the 2020 election one of the first things Biden did was cook the crime statistics nation wide. Wellcome to the United States of Alice in Wonder Land!
1,Donald Trump is a shitty businessman.
1,"The DOJ &amp; the State Department need to stop fucking around with Donald Trump and declare that he's a clear &amp; present danger to the security of the USA! He should not receive any security briefings whatsoever, additionally, his passport needs to be revoked! Who agrees?🙋🏽🙋🏽‍♀️🙋🏽‍♂️ https://t.co/Lszsiazt9d"
1,"Thank you, Biden. Your weakness as the leader of the US has emboldened our adversaries around the world and invited this threat to its citizens. 

BREAKING: Former Top General Issues HUGE Warning, Claims 'ISIS Terrorist Attack in U.S... via @ConservRoof  

https://t.co/rqcoZnjOsb"
1,"Vladimir Putin, speaking to a cohort: ""A country divided cannot stand.""

Donald Trump: ""Working on it, comrade."""
1,Only 217 days until We The People vote President Donald J. Trump back into the White House! 🇺🇸 https://t.co/0X4nUK0hbt
1,"For @prospect_uk , tried to get at how it feels being British and having to start hearing about Trump world again https://t.co/uDoWToYTQO"
1,Those Trump supporters who thought Truth Social was going to make Donald Trump billions of dollars are very quiet today. https://t.co/FxN0hZ6HKl
1,"A couple weeks ago, Trump said some immigrants are “not people.” Now punk-in-a-suit Jesse Watters says “the trans thing is over.” The right wants to erase human beings. We have to stop them."
1,"TRUMP MEDIA PLUNGES 37% in first week as a public company.

Losing $58 million on just $4.1 million in revenue. 

Trump’s last public company (Trump Hotels &amp; Casino resorts) lost money every year before finally filing bankruptcy

Are DJT investors suckers and losers? https://t.co/bZtcDtcYNt"
1,Biden has been known as a gaffe machine for years.
1,Here is the lovely couple who put our President Biden tied up on their tailgate.  Already had one MAGA threatened me.  There is no excuse whatsoever for these lovely couple to scare tons of people over Easter.  I did not threatened them but want to give these two credit. https://t.co/uSh3TKOKr9
1,"Having proven President Biden committed no high crime or misdemeanor, Chairman Comer’s investigation is ending with a whimper.

And he is not happy about it.
https://t.co/B4c3mt3il9 https://t.co/rmkIEndK7v"
1,"The longer Mike Johnson waits to act on aid to Ukraine, the better it is for Vladimir Putin. 

It’s time MAGA Mike stops taking orders from Donald Trump. The time to pass an aid bill is now. https://t.co/BTiuVklR9P"
1,"The President of the United States can’t recall and DENIES that he proclaimed yesterday “Transgender Visibility Day”

And honestly I’m not sure if it’s an April Fools joke or if Joe Biden actually doesn’t know what’s going on at any point"
1,"What does the Deep State do when you cross them? The accuse you of being a Russian Asset. Wasn't just Trump. They did the same to Tulsi and others. 
It's not truth, It's Strategy. 

RUSSIA RUSSIA RUSSIA - Knock It Off. https://t.co/2srAu0heNd"
1,"The Truth Social Ponzi Stock, Trump Media lost 1 Billion Dollars today! #ETTD

Drop a 🩵 &amp; Share ♻️ , if you LOVE seeing MAGA lose money in this Crash! https://t.co/mIqaFLETVx"
1,"Biden hypocrisy: It's ""concerning"" that Israel is censoring Al Jazeera which literally lies for terrorists about Israel and America but this admin had no issue working with big tech to censor true stories they didn't want out in the world"
1,"SEN. VAN HOLLEN (D): “Netanyahu continues to essentially give Biden the finger and we’re sending more bombs, that doesn’t make sense… I want Biden to win — this is a case where just doing the right thing will also result in a better electoral outcome.” https://t.co/tVKXhNvqCc"
1,This may be the most flattering picture of Donald Trump.🤣🤪 https://t.co/s1I6Z7NNPR
1,"This year the April Fool is the Republican Party falling in line behind the rapist, 4-times indicted criminal fool. The entire Republican party is the April fool. They were also the March fools. And the February fools. And the January fools."
1,"Kash Patel to @JackPosobiec: ""They—Liz Cheney, Adam Schiff, and company—even though they knew they had in black and white under oath written evidence that exonerates Donald Trump, they did the same thing that they did in Russiagate. They went to the media and they lied about it."" https://t.co/coGkxsVoAx"
1,"Another rabid Iranian monster eliminated. Biden regime mourns.
https://t.co/EAPZvuYddq"
1,BREAKING: Donald Trump’s former aide Hope Hicks is expected to testify at Trump’s hush money trial in NYC!!! The walls are closing in rapidly on Trump. His own former employees and trusted advisors are now going to be the ones who hold him accountable. This is huge.
1,"The only fools on this April 1st, are tRump’s  investors.. https://t.co/NvLJwsUmoC"
0,"BREAKING:

$1 Billion Blow: Trump’s Net Worth Drops as Social Media Company Shares Plummet by Over 20% https://t.co/bFdkCEJhHo"
1,"Breaking:
Hope Hicks goes from screwing Donald Trump, to screwing Donald Trump. https://t.co/bvxu6nWPRd"
1,I'm getting a graph of the Trump Media stock price tattooed today https://t.co/IkLJxx0drU
1,"You cannot both be a supporter of Trump and a follower of Christ.
The two are fundamentally incompatible."
1,Tomorrow is the NY Presidential Primary and some suggested Democrats withhold support for @POTUS due to his commitment to Israel. Please do not do this. We cannot pave the way for Donald Trump to return to office. Let's be unified in this moment in history. https://t.co/4y2ArhvDqj
1,"Trump Media plunges more than 25% after company reports net loss of $58 million in 2023

Truth Social will eventually go bankrupt. It's a scam, like everything Trump does. The stock price will go to zero. The only question is when.

https://t.co/TX4Y3cHHyE https://t.co/T9yAvuHBvC"
1,"Trump calls for mass detention camps and rounding up millions of Latinos
 https://t.co/ziLanzA0aQ"
1,"🚨 Catholic nun says she is ready for another Trump Presidency: 

""If Donald Trump gets re-elected it’s a complete act of God. Governments no longer serve God or the People. We are in a complete war between Good and Evil."" https://t.co/l1OTxJAWQ6"
1,"Trump whisperer Hope Hicks, who had an affair with Rob Porter who resigned over allegations he abused his 2 ex-wives, also had an affair with Corey Lewandowski who was married &amp; fired for allegedly grabbing a female reporter. Republican family values my ass. https://t.co/GsecE8Ys1F"
1,"Another day, another Biden regime policy rape by an illegal. 10 yr old Florida girl assaulted and raped.
Mayorkas not interested in any of these daily crimes?"
1,"Meanwhile, the DA wants to expand Trump's gag order to expressly include the judge's family members. 

They remind the court that Trump will have access to the potential jurors' names. That access can be revoked if he ""threatens the safgety"" of jury-selection. https://t.co/iP9vgvCeIt"
1,"Hey MAGA, maybe instead of accusing every conservative who doesn't kiss Trump's ring of being a RINO/secret Democrat, ask yourself why millions of lifelong Republicans who WANT to support the party CANNOT support Donald Trump.

Introspection is a virtue! #NeverTrump"
1,"Biden's bitter band of wannabe antichrists

SBF for JAIL

And the Bible according to Biden https://t.co/mfm0opFhRO"
1,"In the disbarment trial of Trump's former DOJ official Jeffrey Clark, VoterGA's Garland Favorito is discussing the 2020 audit in Georgia. He said the hand count audit found 60% error rate. There were discrepancies in almost every county between the hand count audit and machine…"
1,"Trump is not the chosen one. The Bible is clear about the top 7 acts that God abhors aka trump’s daily to-do list, based on his own words and actions. https://t.co/NqzuQpQlYK"
1,"January 6 police officer Hodges: Trump told shooting survivors to ‘get over it.’ He called men and women who died serving this country, ‘suckers and losers.’ We know who this man is. It’s why his own Vice President who his supporters threatened to hang is refusing to endorse him https://t.co/VfTfBJsluK"
1,"#BREAKING: CNN reports that the Biden administration is set to approve the sale of an additional 50 F-15 Eagle fighter jets to Israel, in a deal worth around $18 billion."
1,"BREAKING NEWS
Latino Victory Fund Endorses Joe Biden for President

ATLANTA, GA – Latino Victory Fund is proud to announce the endorsement of President Joe Biden in his re-election campaign. 

Latino Victory is the first national Latino organization to endorse President Joe Biden… https://t.co/qwaSxSYGiJ"
1,💯FACT! 👇Only evil can destroy our country this fast. https://t.co/xJWrfRxzWy
1,"Caitlyn Jenner takes aim at Biden for Trans day proclamation on Easter, calling it an act of 'destroying Religion'

READ: https://t.co/nNWWtAUuBL

#CaitlynJenner #Caitlyn #Trans #TransDayOfVisibility #Easter #Left #Democrat #Republicans #US #Politics #News #Viralvideo #Explore https://t.co/eqpig8jYXe"
1,Oyster Bunnies lol. Joe Biden is a mentally compromised clown. https://t.co/dft3HtOMbV
1,GOP Gov. Burgum: Republicans have work to do to close Democrats’ fundraising advantage. Biden may continue to have a fundraising advantage https://t.co/0qpWv3jliV
1,"Oh boy, Trump is at it again on Truth Social. Trying to win over the hearts of Christians…🤔🤭 https://t.co/WqU6tvGRvT"
0,"The Lincoln project are 💩
Here Stuart Stevens says Biden “doesn’t demonize his opponents” and “ doesn’t use the DOJ to go after people” https://t.co/goSOM01j8C"
1,"I know normal people understand what I’m going to say, but the republican base is anything but normal. That being said, let me remind everyone that trump, at his rallies is blaming the border problem on Joe Biden. The truth is this….there WAS a border deal that was bipartisan,…"
1,"Trumpers attacked the US Capitol and congress beat cops and menaced and terrorized the nation to stop the peaceful transfer of power FOR TRUMP because trump sent them there and told them to—and he waited and watched and cheered and told them he loved them
 https://t.co/03ncMIYLIP"
1,January6th judges using their power to convict Trump supporters to save the next election. They are all in on it. Treason.
1,🚨 #BREAKINGNEWS District Attorney Alvin Bragg acknowledges the gag order on Trump doesn't cover Judge Merchan Daughter or Judge Merchan himself. District Attorney Alvin Bragg is asking the courts to expand that gag order so it does. 🚨
1,Was it Trump or Biden? https://t.co/t1mDWsWHFw
1,"At Biden’s infamous fundraiser, Obama told protesters “you can’t just talk and not listen”.

So how about Biden listen to 2/3 of US voters and 77% of Democrats calling for a ceasefire now.

The only one Biden's listening to is AIPAC."
1,"Enabling democrats to commit crimes against the citizens and the Constitution is the only 'mission' I see current Republican leadership engaging in. 

House Speaker Mike Johnson: 'Motion Filed by Marjorie Taylor Greene Is Only a Di... via @ConservRoof 

https://t.co/MSCOoEIbxZ"
1,"🚨 Trump was right again! He absolutely had every reason to challenge the election results in Fulton County, GA."
1,"Just over 13% of the entire ETH balance in Donald Trump’s wallet has come directly from $DJT! 🇺🇸 

We are fighting to #SaveAmerica 

https://t.co/eMlIWRD4WD https://t.co/AZZXtCeBbn"
1,"This is the question on my mind too, if the proclamation went out, which it did, and Biden says he didn’t do it, then who did?  

Who is running the government?  

DeSantis is spot on once again."
1,@NicolleDWallace this is the actual truck in the video Trump posted. From my video of Kathy Griffin protest. https://t.co/4qN7xyZbx4
1,"Imagine, for a moment, that we Never Trumpers could be transported back to the GOP Convention in 2016. Imagine that we could let the delegates know that in 2024, Trump would have lost re-election, incited an attack on our Capitol, been impeached twice, would be facing felony"
1,"Ha ha.  Don the Con lost $931 million today!   Hopefully, he'll lose another $931 million tomorrow and everyday for the rest of the year!  Screw you Trump. https://t.co/wdJA86Q0dU"
1,"To further undermine national security and push the transgender extremist agenda, Biden regime won't require foreign nationals seeking citizenship to disclose their actual biological sex."
1,Almost like their governor is a sore (primary) loser &amp; wants to take Trump down.
1,"United States under Biden is fully committed to the genocide of Palestinians.

F-15s and long range missiles to wipe out more hospitals and create more orphans.

What a disgusting human being."
1,Reminder: Trump rips off Everyone. https://t.co/0rHj8tpe9d
1,Where did Trump attend church yesterday? And this isn’t an April fool question.
1,Correction: Joe Biden and @GavinNewsom in California
1,"BREAKING- Hope Hicks, Trump's former communications aide, is expected to testify at the New York hush money trial. She is expected to be called by the state along side other witnesses including Stormy Daniels and Michael Cohen.

How do you think Donald is taking the news? https://t.co/xandOvftJO"
